Test started at 2026-07-29 06:35:07.374309

Running at a PLC of 1
DMM2 at voltage range of 0.1V from here -
diff1, diff2, diff3, r11, r12, r21, r22, r31, r32
3.5255343000000007e-07 , -6.634566999999997e-08 , -4.539510510000001e-05 , 2.98550644e-06 , 2.63295301e-06 , -3.84458119e-06 , -3.77823552e-06 , -7.82833956e-05 , -3.28882905e-05
1.313706000000002e-07 , -5.4556019999999995e-08 , -3.775205172e-05 , 2.8626784e-06 , 2.7313078e-06 , -3.79880961e-06 , -3.74425359e-06 , -3.01089983e-05 , 7.64305342e-06
-1.4545426999999963e-07 , -2.2770203000000033e-07 , 2.779292146e-05 , 3.09679049e-06 , 3.24224476e-06 , -3.99599726e-06 , -3.76829523e-06 , 3.52043672e-05 , 7.41144574e-06
4.1835415999999983e-07 , -1.1419777000000028e-07 , -9.565397159999999e-05 , 2.93101881e-06 , 2.51266465e-06 , -3.91416323e-06 , -3.79996546e-06 , -3.28882905e-05 , 6.27656811e-05
5.6796420000000175e-08 , 7.975349999999995e-08 , 9.310628699999999e-05 , 2.98296676e-06 , 2.92617034e-06 , -3.57850501e-06 , -3.65825851e-06 , 6.786105e-05 , -2.5245237e-05
2.442708099999997e-07 , -4.4453908999999986e-07 , 0.0001591144756 , 2.82112004e-06 , 2.57684923e-06 , -3.87347738e-06 , -3.42893829e-06 , 0.000106076317 , -5.30381586e-05
3.9457354000000015e-07 , 1.7730706000000018e-07 , 4.28474206e-05 , 3.24593883e-06 , 2.85136529e-06 , -3.75581207e-06 , -3.93311913e-06 , 6.786105e-05 , 2.50136294e-05
-4.409804000000023e-08 , -2.6214629e-07 , 9.56539715e-05 , 2.92986441e-06 , 2.97396245e-06 , -3.97079977e-06 , -3.70865348e-06 , 6.04496043e-05 , -3.52043672e-05
1.5561297000000008e-07 , -1.7453303000000037e-07 , 1.2970030099999993e-05 , 2.88692077e-06 , 2.7313078e-06 , -3.73546915e-06 , -3.56093612e-06 , 6.29972888e-05 , 5.00272587e-05
3.490902300000001e-07 , -9.015609999999915e-09 , -5.3038158500000006e-05 , 3.1538178e-06 , 2.80472757e-06 , -3.53180875e-06 , -3.52279314e-06 , 2.50136294e-05 , 7.80517879e-05
-2.8952323999999996e-07 , 5.027938299999999e-07 , 2.80245292e-05 , 3.05246158e-06 , 3.34198482e-06 , -3.27567286e-06 , -3.77846669e-06 , -3.01089983e-05 , -5.81335275e-05
6.6354849e-07 , 3.453673399999998e-07 , -6.76294423e-05 , 3.44172489e-06 , 2.7781764e-06 , -3.43171233e-06 , -3.77707967e-06 , -3.77520517e-05 , 2.98773906e-05
8.143129899999999e-07 , -2.327877600000002e-07 , 9.05586022e-05 , 3.1766749e-06 , 2.36236191e-06 , -3.99992714e-06 , -3.76713938e-06 , -1.52861068e-05 , -0.000105844709
3.980367400000001e-07 , 3.682531300000004e-07 , 0.0001208992089 , 3.0499219e-06 , 2.65188516e-06 , -3.45066823e-06 , -3.81892136e-06 , 0.000141049077 , 2.01498681e-05
-5.017017599999998e-07 , 1.167406300000003e-07 , 1.48228915e-05 , 2.66319827e-06 , 3.16490003e-06 , -3.5352763e-06 , -3.65201693e-06 , 4.51634975e-05 , 3.0340606e-05
1.2790739e-07 , 2.3579297000000005e-07 , -9.820165606e-05 , 2.74908554e-06 , 2.62117815e-06 , -3.39588104e-06 , -3.63167401e-06 , -9.1021818e-05 , 7.17983806e-06
-2.0086539999999906e-08 , -4.1425588000000004e-07 , 0.00010584470953 , 3.02983536e-06 , 3.0499219e-06 , -3.75835494e-06 , -3.34409906e-06 , 0.000108392394 , 2.54768447e-06
-4.917739000000024e-08 , -2.0389155999999974e-07 , -7.06403422e-05 , 2.43185673e-06 , 2.48103412e-06 , -3.99252971e-06 , -3.78863815e-06 , -2.26975526e-05 , 4.79427896e-05
-3.3131248000000007e-07 , -6.079759999999967e-08 , 0.000105381494 , 2.38614253e-06 , 2.71745501e-06 , -3.49505279e-06 , -3.43425519e-06 , 7.55041034e-05 , -2.98773906e-05
3.126112199999998e-07 , -4.262766999999998e-07 , -2.269755257e-05 , 2.87052831e-06 , 2.55791709e-06 , -3.62127138e-06 , -3.19499468e-06 , -2.54768447e-06 , 2.01498681e-05
-4.5136996999999973e-07 , -1.6574857999999957e-07 , -4.53951052e-05 , 2.64426612e-06 , 3.09563609e-06 , -3.87463323e-06 , -3.70888465e-06 , -2.03814758e-05 , 2.50136294e-05
8.914268299999998e-07 , 3.065308600000001e-07 , -6.276568106e-05 , 3.37246095e-06 , 2.48103412e-06 , -3.65710266e-06 , -3.96363352e-06 , -6.786105e-05 , -5.09536894e-06
2.745160599999999e-07 , -1.4448097999999967e-07 , 6.0681212000000004e-05 , 3.13350038e-06 , 2.85898432e-06 , -3.85197861e-06 , -3.70749763e-06 , 7.82833956e-05 , 1.76021836e-05
-1.9486252999999985e-07 , 1.8724735999999951e-07 , -1.528610685e-05 , 2.52513216e-06 , 2.71999469e-06 , -3.63537272e-06 , -3.82262008e-06 , -1.25068147e-05 , 2.77929215e-06
-8.722638099999999e-07 , 4.977080899999998e-07 , -1.0190737879999998e-05 , 2.67843633e-06 , 3.55070014e-06 , -3.45667864e-06 , -3.95438673e-06 , -1.78337913e-05 , -7.64305342e-06
1.7085103999999977e-07 , -4.1841699999999823e-08 , 0.00016861039049999998 , 2.73777244e-06 , 2.5669214e-06 , -3.75696792e-06 , -3.71512622e-06 , 4.51634975e-05 , -0.000123446893
-5.5388059e-07 , 1.0888086999999977e-07 , -0.00010816078629999999 , 2.78579543e-06 , 3.33967602e-06 , -3.59607389e-06 , -3.70495476e-06 , -4.51634975e-05 , 6.29972888e-05
-4.0450138000000003e-07 , 2.3047606999999954e-07 , -3.5435974920000004e-05 , 2.76940296e-06 , 3.17390434e-06 , -3.59121933e-06 , -3.8216954e-06 , -2.77929215e-05 , 7.64305342e-06
3.3385216e-07 , -2.845697399999997e-07 , 7.573571106999999e-05 , 3.06769964e-06 , 2.73384748e-06 , -3.49852033e-06 , -3.21395059e-06 , 7.31880266e-05 , -2.54768447e-06
-3.1722882000000005e-07 , -2.924295200000003e-07 , -0.0001512398146 , 2.70868158e-06 , 3.0259104e-06 , -3.81776552e-06 , -3.525336e-06 , -4.79427896e-05 , 0.000103297025
-8.473288000000006e-08 , 1.5696413999999987e-07 , 7.08719498e-05 , 2.91485723e-06 , 2.99959011e-06 , -3.31635871e-06 , -3.47332285e-06 , 3.54359749e-05 , -3.54359749e-05
-9.974006999999995e-08 , -1.6852262000000006e-07 , -5.5122627599999997e-05 , 3.1298063e-06 , 3.22954637e-06 , -3.56602185e-06 , -3.39749923e-06 , -3.7520444e-05 , 1.76021836e-05
2.7936450000000064e-08 , -2.9612823000000014e-07 , -4.0068128540000004e-05 , 2.99566515e-06 , 2.9677287e-06 , -3.60624536e-06 , -3.31011713e-06 , -3.49727596e-05 , 5.09536894e-06
-2.7012940000000264e-08 , 8.622626000000009e-08 , 0.00010862400121 , 2.74885466e-06 , 2.7758676e-06 , -3.44928121e-06 , -3.53550747e-06 , -2.31607679e-06 , -0.000110940078
-8.611815999999971e-08 , 1.430939700000003e-07 , 3.057221371e-05 , 3.06123501e-06 , 3.14735317e-06 , -3.59237518e-06 , -3.73546915e-06 , 3.28882905e-05 , 2.31607679e-06
-6.118314200000003e-07 , -5.825474000000008e-08 , 2.014986814e-05 , 2.72137997e-06 , 3.33321139e-06 , -3.53550747e-06 , -3.47725273e-06 , 2.50136294e-05 , 4.86376126e-06
-1.6554080999999996e-07 , 2.6445799000000004e-07 , 6.809265766e-05 , 2.90700731e-06 , 3.07254812e-06 , -3.63167401e-06 , -3.896132e-06 , -5.09536894e-06 , -7.31880266e-05
-8.473288000000006e-08 , -4.438455999999984e-08 , 9.8201656e-05 , 3.1081036e-06 , 3.19283648e-06 , -3.69732617e-06 , -3.65294161e-06 , 8.05994724e-05 , -1.76021836e-05
8.928121099999998e-07 , 0.0 , -7.82833956e-05 , 3.50152275e-06 , 2.60871064e-06 , -3.56833355e-06 , -3.56833355e-06 , -6.55449732e-05 , 1.27384224e-05
-1.0405751699999998e-06 , -6.357163300000003e-07 , 6.0449604300000004e-05 , 2.32288147e-06 , 3.36345664e-06 , -4.359627e-06 , -3.72391067e-06 , 1.76021836e-05 , -4.28474207e-05
-5.614996199999999e-07 , -1.0772502000000038e-07 , -9.310628707e-05 , 2.63918677e-06 , 3.20068639e-06 , -4.00894275e-06 , -3.90121773e-06 , -2.54768447e-06 , 9.05586026e-05
-9.025090599999997e-07 , 3.0375682e-07 , -2.2697552620000002e-05 , 2.66573794e-06 , 3.568247e-06 , -3.63167401e-06 , -3.93543083e-06 , -1.50544992e-05 , 7.64305342e-06
-9.950919000000015e-08 , -6.4935533e-07 , 5.8365135179e-05 , 3.29673238e-06 , 3.39624157e-06 , -4.10649631e-06 , -3.45714098e-06 , 2.31607679e-07 , -5.81335275e-05
-1.1543900000000233e-09 , 2.124448399999999e-07 , -5.35013739e-05 , 3.18914241e-06 , 3.1902968e-06 , -3.68877289e-06 , -3.90121773e-06 , 3.24250751e-05 , 8.5926449e-05
3.728708500000002e-07 , -2.8456974999999953e-07 , -1.8065399000000002e-05 , 3.22054206e-06 , 2.84767121e-06 , -3.87578908e-06 , -3.59121933e-06 , 5.23433355e-05 , 7.04087345e-05
2.1240939999999754e-08 , 3.291854799999996e-07 , -0.0001836648894 , 3.41286491e-06 , 3.39162397e-06 , -3.6947833e-06 , -4.02396878e-06 , -8.05994724e-05 , 0.000103065417
8.588727900000001e-07 , -1.2714329999999997e-08 , -5.30381581e-05 , 3.67098851e-06 , 2.81211572e-06 , -3.71766909e-06 , -3.70495476e-06 , 5.28065509e-05 , 0.000105844709
2.4011498000000017e-07 , -6.588332999999996e-08 , 3.0108998300000002e-05 , 3.13719446e-06 , 2.89707948e-06 , -3.98235825e-06 , -3.91647492e-06 , 4.2615813e-05 , 1.25068147e-05
-2.969113999999999e-07 , 3.0005810999999976e-07 , 2.7561313800000005e-05 , 2.93124969e-06 , 3.22816109e-06 , -3.75442505e-06 , -4.05448316e-06 , -5.04904741e-05 , -7.80517879e-05
-1.1266933999999995e-07 , 2.4665794e-07 , -4.863761299999994e-06 , 3.07647307e-06 , 3.18914241e-06 , -3.18852193e-06 , -3.43517987e-06 , 5.79019198e-05 , 6.27656811e-05
4.326687100000003e-07 , 1.3939525000000023e-07 , 1.7370575900000002e-05 , 3.45096008e-06 , 3.01829137e-06 , -3.88850341e-06 , -4.02789866e-06 , 5.02588664e-05 , 3.28882905e-05
3.2854192999999975e-07 , -2.7509180000000045e-07 , 0.0001262261852 , 3.37592415e-06 , 3.04738222e-06 , -3.91023335e-06 , -3.63514155e-06 , 3.56675826e-05 , -9.05586026e-05
-1.4660866000000008e-07 , -1.1928350000000014e-07 , -6.55449731e-05 , 2.84651681e-06 , 2.99312547e-06 , -3.84943575e-06 , -3.73015225e-06 , -0.000118351524 , -5.28065509e-05
1.9717132999999954e-07 , 1.918707999999989e-08 , -2.8024529199999998e-05 , 3.91618283e-06 , 3.7190115e-06 , -3.73916786e-06 , -3.75835494e-06 , 2.47820217e-05 , 5.28065509e-05
3.3500656000000026e-07 , 1.9510712000000004e-07 , 2.223433716e-05 , 3.7224747e-06 , 3.38746814e-06 , -3.62889997e-06 , -3.82400709e-06 , 1.73705759e-05 , -4.86376126e-06
-2.832894899999997e-07 , 1.8123695000000005e-07 , 8.56948413e-05 , 3.1321151e-06 , 3.41540459e-06 , -3.47309168e-06 , -3.65432863e-06 , 3.52043672e-05 , -5.04904741e-05
6.866364699999999e-07 , -1.2275105e-07 , 6.78610498e-05 , 3.51537554e-06 , 2.82873907e-06 , -3.53550747e-06 , -3.41275642e-06 , 0.000108160786 , 4.02997362e-05
5.194795e-07 , 5.0626139999999945e-08 , 4.8637612599999996e-06 , 3.32928643e-06 , 2.80980693e-06 , -3.44165262e-06 , -3.49227876e-06 , 2.31607679e-06 , -2.54768447e-06
1.2144277000000016e-07 , 2.2377215000000028e-07 , -3.0340606000000002e-05 , 3.22054206e-06 , 3.09909929e-06 , -3.48233846e-06 , -3.70611061e-06 , -8.82425258e-05 , -5.79019198e-05
-8.773430000000205e-09 , 4.2558319e-07 , 7.6430534e-06 , 2.86914303e-06 , 2.87791646e-06 , -3.22389088e-06 , -3.64947407e-06 , 4.77111819e-05 , 4.00681285e-05
-3.3477568000000004e-07 , 3.580816699999998e-07 , -1.25068147e-05 , 2.66827762e-06 , 3.0030533e-06 , -3.59630506e-06 , -3.95438673e-06 , -3.0340606e-05 , -1.78337913e-05
2.779792600000003e-07 , 2.6307097999999984e-07 , 2.038147576e-05 , 2.97650213e-06 , 2.69852287e-06 , -3.35958742e-06 , -3.6226584e-06 , -7.41144574e-06 , -2.77929215e-05
2.8859973000000016e-07 , 4.8083279999999925e-08 , 3.5667582600000004e-05 , 3.38515934e-06 , 3.09655961e-06 , -3.49250992e-06 , -3.5405932e-06 , 2.54768447e-05 , -1.01907379e-05
-3.3385216e-07 , 1.5326543000000004e-07 , -8.5231626e-05 , 2.91347195e-06 , 3.24732411e-06 , -3.39125765e-06 , -3.54452308e-06 , -5.25749432e-05 , 3.26566828e-05
-5.550350000000001e-07 , -5.825472999999983e-08 , 3.54359749e-05 , 2.55953324e-06 , 3.11456824e-06 , -3.53412045e-06 , -3.47586572e-06 , -3.28882905e-05 , -6.83242654e-05
-3.490902300000001e-07 , -1.1789649999999976e-08 , -0.0001111716861 , 2.84767121e-06 , 3.19676144e-06 , -3.70911582e-06 , -3.69732617e-06 , -9.07902103e-05 , 2.03814758e-05
1.5307329999999999e-07 , -1.1257957999999961e-07 , -7.31880267e-05 , 2.99820483e-06 , 2.84513153e-06 , -3.79487973e-06 , -3.68230015e-06 , 3.01089983e-05 , 0.000103297025
-1.1359285000000017e-07 , -1.2691209999999985e-07 , -9.12534256e-05 , 3.10948888e-06 , 3.22308173e-06 , -3.33415877e-06 , -3.20724667e-06 , -3.54359749e-05 , 5.58174507e-05
7.6975319e-07 , -1.4332512999999943e-07 , 2.01498681e-05 , 3.41909867e-06 , 2.64934548e-06 , -3.87879428e-06 , -3.73546915e-06 , 5.79019198e-05 , 3.77520517e-05
-7.926102799999999e-07 , -3.735700299999996e-07 , 3.497275955e-05 , 2.56830668e-06 , 3.36091696e-06 , -3.87856311e-06 , -3.50499308e-06 , 3.77520517e-05 , 2.77929215e-06
-2.7682486e-07 , -6.310929999999972e-08 , 5.79019198e-05 , 2.62764278e-06 , 2.90446764e-06 , -3.77962254e-06 , -3.71651324e-06 , 3.77520517e-05 , -2.01498681e-05
2.2002843000000001e-07 , -1.2922379000000008e-07 , -5.04904741e-05 , 3.00836354e-06 , 2.78833511e-06 , -3.77731084e-06 , -3.64808705e-06 , -1.27384224e-05 , 3.77520517e-05
-5.9289927e-07 , 8.784439999999698e-09 , 3.775205170000001e-05 , 2.4847282e-06 , 3.07762747e-06 , -3.44303964e-06 , -3.45182408e-06 , 6.55449732e-05 , 2.77929215e-05
-3.703311599999996e-07 , 8.20652e-08 , -4.029973614e-05 , 2.89453981e-06 , 3.26487097e-06 , -3.49389694e-06 , -3.57596214e-06 , -5.09536894e-06 , 3.52043672e-05
7.725237499999998e-07 , -5.189756899999997e-07 , -0.0001711580746 , 3.23970508e-06 , 2.46718133e-06 , -3.81267978e-06 , -3.29370409e-06 , -0.000110940078 , 6.02179966e-05
-4.4906117000000003e-07 , -3.9599347999999975e-07 , 1.019073789e-05 , 2.60986504e-06 , 3.05892621e-06 , -3.81244862e-06 , -3.41645514e-06 , 2.54768447e-06 , -7.64305342e-06
3.7910459999999964e-07 , -2.0342920000000304e-08 , -8.56948413e-05 , 3.19537616e-06 , 2.81627156e-06 , -3.75974195e-06 , -3.73939903e-06 , -5.5585843e-05 , 3.01089983e-05
3.9457355e-07 , 1.934889299999998e-07 , -1.0190737939999999e-05 , 2.92247626e-06 , 2.52790271e-06 , -3.39749923e-06 , -3.59098816e-06 , -1.50544992e-05 , -4.86376126e-06
3.844148300000003e-07 , -6.722411200000002e-07 , -3.2888290500000006e-05 , 3.37361535e-06 , 2.98920052e-06 , -3.79118101e-06 , -3.11893989e-06 , 5.76703121e-05 , 9.05586026e-05
-6.852511899999998e-07 , -2.3301893e-07 , -5.535423534e-05 , 2.63526181e-06 , 3.320513e-06 , -3.73038342e-06 , -3.49736449e-06 , -5.09536894e-06 , 5.02588664e-05
-1.5284242000000019e-07 , -3.000581100000002e-07 , 3.77520518e-05 , 3.01459729e-06 , 3.16743971e-06 , -3.57827384e-06 , -3.27821573e-06 , 2.26975526e-05 , -1.50544992e-05
-6.072138299999999e-07 , 1.5580829000000006e-07 , 0.00020126707339999998 , 2.67566577e-06 , 3.2828796e-06 , -3.44673835e-06 , -3.60254664e-06 , 0.000113487763 , -8.77793104e-05
7.815280599999998e-07 , -2.214604499999998e-07 , -7.411445800000004e-06 , 3.48259061e-06 , 2.70106255e-06 , -3.64554418e-06 , -3.42408373e-06 , 3.52043672e-05 , 4.2615813e-05
2.3249594e-07 , 5.1781979999999934e-08 , 3.242507508e-05 , 3.66567827e-06 , 3.43318233e-06 , -3.4000421e-06 , -3.45182408e-06 , -5.32697662e-06 , -3.77520517e-05
4.058866500000003e-07 , -5.002509600000001e-07 , 4.029973616e-05 , 2.93863784e-06 , 2.53275119e-06 , -3.60254664e-06 , -3.10229568e-06 , 4.53951051e-05 , 5.09536894e-06
-6.072137999999974e-08 , -6.190721199999998e-07 , -6.0681212000000004e-05 , 3.13072982e-06 , 3.1914512e-06 , -3.59861676e-06 , -2.97954464e-06 , -2.26975526e-05 , 3.79836594e-05
-4.825386999999977e-08 , 3.289543099999998e-07 , -1.76021837e-05 , 2.85021089e-06 , 2.89846476e-06 , -3.04935785e-06 , -3.37831216e-06 , -4.28474207e-05 , -2.5245237e-05
-2.2510778000000003e-07 , -5.733005399999999e-07 , -4.6321536000000005e-06 , 2.6731261e-06 , 2.89823388e-06 , -3.59861676e-06 , -3.02531622e-06 , -4.00681285e-05 , -3.54359749e-05
-1.4776305999999992e-07 , -5.229055699999998e-07 , 0.00011348776280000001 , 2.60501656e-06 , 2.75277962e-06 , -3.60763237e-06 , -3.0847268e-06 , 6.55449732e-05 , -4.79427896e-05
5.940536699999998e-07 , 5.7861744e-07 , -0.0001310899465 , 3.31658804e-06 , 2.72253437e-06 , -3.11755288e-06 , -3.69617032e-06 , -7.08719499e-05 , 6.02179966e-05
-1.20380718e-06 , -7.073789000000003e-08 , 7.318802669999999e-05 , 2.21552237e-06 , 3.41932955e-06 , -3.49482162e-06 , -3.42408373e-06 , 6.29972888e-05 , -1.01907379e-05
-2.830586100000003e-07 , -1.5696413999999987e-07 , 0.0001482289148 , 2.75670458e-06 , 3.03976319e-06 , -3.3847849e-06 , -3.22782076e-06 , 5.51226277e-05 , -9.31062871e-05
-3.387006300000002e-07 , 2.9867108999999973e-07 , -3.057221410000001e-05 , 2.74770027e-06 , 3.0864009e-06 , -3.21395059e-06 , -3.51262168e-06 , 9.54223639e-05 , 0.000125994578
-1.0251061999999985e-07 , 1.7245251000000036e-07 , 5.049047411e-05 , 2.87283711e-06 , 2.97534773e-06 , -3.22134801e-06 , -3.39380052e-06 , 9.95913021e-06 , -4.05313439e-05
-1.3621907e-07 , 2.2007344000000002e-07 , 7.782018024e-05 , 2.46094758e-06 , 2.59716665e-06 , -2.95573417e-06 , -3.17580761e-06 , 7.04087345e-05 , -7.41144574e-06
-5.448761999999963e-08 , -4.4823781000000036e-07 , -7.782018019999999e-05 , 2.99935923e-06 , 3.05384685e-06 , -3.47586572e-06 , -3.02762791e-06 , -6.02179966e-05 , 1.76021836e-05
-2.606632800000001e-07 , 3.0398799000000024e-07 , -0.0001257629699 , 2.56068764e-06 , 2.82135092e-06 , -2.78466869e-06 , -3.08865668e-06 , -6.04496043e-05 , 6.53133656e-05
3.6917677e-07 , 2.6099045e-07 , 6.78610501e-05 , 3.28126344e-06 , 2.91208667e-06 , -3.28468848e-06 , -3.54567893e-06 , 0.000103297025 , 3.54359749e-05
8.588727999999991e-08 , 1.5026030000000048e-08 , 0.000115572232 , 2.85898432e-06 , 2.77309704e-06 , -3.12911135e-06 , -3.14413738e-06 , 7.2956419e-05 , -4.2615813e-05
3.2877281e-07 , -1.860915099999997e-07 , 1.250681468e-05 , 2.9425628e-06 , 2.61378999e-06 , -3.46708127e-06 , -3.28098976e-06 , 4.86376126e-06 , -7.64305342e-06
-6.349194000000001e-07 , 3.0768670000000007e-07 , -2.524523704e-05 , 2.26977912e-06 , 2.90469852e-06 , -3.26434556e-06 , -3.57203226e-06 , -5.09536894e-06 , 2.01498681e-05
3.27849300000001e-08 , -2.5035664999999984e-07 , -9.820165600000001e-05 , 3.09425082e-06 , 3.06146589e-06 , -3.18713492e-06 , -2.93677827e-06 , 1.297003e-05 , 0.000111171686
-2.553530299999998e-07 , 4.191104400000001e-07 , -5.2806550889999995e-05 , 2.54683486e-06 , 2.80218789e-06 , -3.12518147e-06 , -3.54429191e-06 , 9.95913021e-06 , 6.27656811e-05
1.4268370000000009e-07 , -1.8239279000000004e-07 , -5.813352750000001e-05 , 2.55168333e-06 , 2.40899963e-06 , -3.41275642e-06 , -3.23036363e-06 , 3.52043672e-05 , 9.33378947e-05
-4.6868599999999946e-08 , 2.4781379000000024e-07 , -3.543597497e-05 , 2.53159679e-06 , 2.57846539e-06 , -3.26596374e-06 , -3.51377753e-06 , -3.28882905e-05 , 2.54768447e-06
-5.296382200000001e-07 , -2.2816436999999992e-07 , -0.0001813488132 , 2.60247688e-06 , 3.1321151e-06 , -3.39125765e-06 , -3.16309328e-06 , -0.00011580384 , 6.55449732e-05
-3.8072075999999994e-07 , -5.039496000000033e-08 , -0.0001035286326 , 2.51012497e-06 , 2.89084573e-06 , -3.18459205e-06 , -3.13419709e-06 , -6.04496043e-05 , 4.30790283e-05
-8.7965196e-07 , -2.797151899999999e-07 , -0.0001334060228 , 2.07422395e-06 , 2.95387591e-06 , -3.41622397e-06 , -3.13650878e-06 , -3.26566828e-05 , 0.00010074934
-2.7036022999999993e-07 , 8.853794999999989e-08 , 4.2615813e-05 , 2.76062953e-06 , 3.03098976e-06 , -3.03410066e-06 , -3.12263861e-06 , 2.24659449e-05 , -2.01498681e-05
-2.971422699999999e-07 , 2.757853e-07 , 5.5585842999999997e-05 , 2.87306799e-06 , 3.17021026e-06 , -3.19753755e-06 , -3.47332285e-06 , 3.01089983e-05 , -2.54768447e-05
5.2340446e-07 , -4.2165330000000013e-07 , -7.411445699999999e-06 , 3.2611769e-06 , 2.73777244e-06 , -3.51655156e-06 , -3.09489826e-06 , -1.76021836e-05 , -1.01907379e-05
8.711094200000003e-07 , 2.3024490000000017e-07 , 1.737057597e-05 , 3.2623313e-06 , 2.39122188e-06 , -2.94556271e-06 , -3.17580761e-06 , 2.54768447e-06 , -1.48228915e-05
-3.5278430000000005e-07 , -1.4563683000000033e-07 , 0.0001713896827 , 2.37990878e-06 , 2.73269308e-06 , -3.45829683e-06 , -3.31266e-06 , 9.05586026e-05 , -8.08310801e-05
-2.7936459999999888e-08 , -5.0926657e-07 , -1.250681473e-05 , 2.68836416e-06 , 2.71630062e-06 , -3.49505279e-06 , -2.98578622e-06 , -1.50544992e-05 , -2.54768447e-06
1.0698968999999999e-06 , 9.214419199999998e-07 , 8.036786469e-05 , 3.49898307e-06 , 2.42908617e-06 , -2.71508665e-06 , -3.63652857e-06 , 2.31607679e-06 , -7.80517879e-05
8.279349000000001e-07 , 2.757853e-07 , -0.0001079291785 , 3.35722289e-06 , 2.52928799e-06 , -3.08981253e-06 , -3.36559783e-06 , -9.58855792e-05 , 1.20435993e-05
-2.615867899999999e-07 , -1.997305099999999e-07 , -9.959130200000003e-06 , 2.31041396e-06 , 2.57200075e-06 , -3.32768602e-06 , -3.12795551e-06 , 1.52861068e-05 , 2.5245237e-05
-2.2626219999999826e-08 , -1.382394e-07 , -6.021799658e-05 , 2.77194264e-06 , 2.79456886e-06 , -3.66727412e-06 , -3.52903472e-06 , 7.64305342e-06 , 6.786105e-05
-6.914849400000001e-07 , -4.0732079000000014e-07 , 6.29972888e-05 , 2.19912991e-06 , 2.89061485e-06 , -3.49227876e-06 , -3.08495797e-06 , 2.01498681e-05 , -4.28474207e-05
-6.787864999999965e-08 , 1.4309396000000006e-07 , 4.56267128e-05 , 2.9654199e-06 , 3.03329855e-06 , -3.39865508e-06 , -3.54174904e-06 , 1.25068147e-05 , -3.31198981e-05
2.6297206999999997e-07 , 9.894057999999984e-08 , -0.0001206676009 , 3.30435142e-06 , 3.04137935e-06 , -3.69593915e-06 , -3.79487973e-06 , -5.79019198e-05 , 6.27656811e-05
-2.3018713999999987e-07 , 5.390874500000005e-07 , 0.00011348776290000002 , 2.72876812e-06 , 2.95895526e-06 , -3.33184707e-06 , -3.87093452e-06 , -2.01498681e-05 , -0.000133637631
-4.1789239999999684e-08 , 2.0134870000000014e-07 , 4.49318897e-05 , 2.87168271e-06 , 2.91347195e-06 , -3.39611221e-06 , -3.59746091e-06 , 5.76703121e-05 , 1.27384224e-05
6.949480999999995e-08 , 4.394533600000004e-07 , 0.0002140054961 , 3.08039803e-06 , 3.01090322e-06 , -3.58590243e-06 , -4.02535579e-06 , 6.27656811e-05 , -0.000151239815
8.711094100000001e-07 , -3.5831284e-07 , 6.786105000000001e-05 , 3.44818952e-06 , 2.57708011e-06 , -3.35704455e-06 , -2.99873171e-06 , 7.80517879e-05 , 1.01907379e-05
-2.1494908e-07 , 1.5557712999999967e-07 , -3.5667582600000004e-05 , 2.59485785e-06 , 2.80980693e-06 , -3.472167e-06 , -3.62774413e-06 , -2.29291602e-05 , 1.27384224e-05
-1.5007180000000067e-08 , 5.407056399999999e-07 , -1.7602183629999998e-05 , 2.93748345e-06 , 2.95249063e-06 , -3.25556111e-06 , -3.79626675e-06 , -7.8746611e-06 , 9.72752253e-06
-1.0329561400000002e-06 , 5.203627100000002e-07 , 7.64305346e-06 , 2.15364659e-06 , 3.18660273e-06 , -3.38732777e-06 , -3.90769048e-06 , 1.27384224e-05 , 5.09536894e-06
-3.5116815e-07 , 2.6584499999999982e-08 , -2.52452371e-05 , 2.7518561e-06 , 3.10302425e-06 , -3.39102648e-06 , -3.41761098e-06 , -1.01907379e-05 , 1.50544992e-05
-1.1266933000000013e-07 , -5.874018799999997e-07 , -8.05994724e-05 , 2.77679112e-06 , 2.88946045e-06 , -3.68877289e-06 , -3.10137101e-06 , -2.77929215e-05 , 5.28065509e-05
-2.8582917e-07 , -3.4929721999999985e-07 , -0.0001160354473 , 2.89823388e-06 , 3.18406305e-06 , -3.57966085e-06 , -3.23036363e-06 , -9.33378947e-05 , 2.26975526e-05
1.4914832999999975e-07 , -1.0633800999999975e-07 , 8.77793104e-05 , 3.30666021e-06 , 3.15751188e-06 , -3.70379892e-06 , -3.59746091e-06 , 7.01771268e-05 , -1.76021836e-05
1.2338215399999997e-06 , -2.8087102999999987e-07 , 1.7370575921e-05 , 3.80212822e-06 , 2.56830668e-06 , -3.76968224e-06 , -3.48881121e-06 , -2.31607679e-07 , -1.76021836e-05
-5.284838099999996e-07 , 4.951652199999996e-07 , -0.0001183515242 , 2.65303956e-06 , 3.18152337e-06 , -3.55168934e-06 , -4.04685456e-06 , -5.30381586e-05 , 6.53133656e-05
-1.3783522999999987e-07 , -3.30572500000003e-08 , -2.547684400000002e-06 , 3.13465478e-06 , 3.27249001e-06 , -3.76205365e-06 , -3.7289964e-06 , 2.26975526e-05 , 2.5245237e-05
-4.3867157999999996e-07 , -5.580433500000003e-07 , -3.77520517e-05 , 3.10186985e-06 , 3.54054143e-06 , -4.28611507e-06 , -3.72807172e-06 , 1.25068147e-05 , 5.02588664e-05
